row,col,type
8505,15219,5
8505,11266,5
8505,15464,5
8506,12995,5
8506,9005,5
8506,13620,5
8506,13751,5
8506,14008,5
8506,14181,5
8506,10255,5
8506,10369,5
8506,14801,5
8506,14871,5
8506,11266,5
12704,14801,5
12704,15210,5
12705,14801,5
8509,14801,5
12706,14801,5
8510,14801,5
8513,14275,5
8513,10368,5
8513,14801,5
12707,14801,5
12708,8789,5
12708,13067,5
12708,8956,5
12708,9178,5
12708,13401,5
12708,9180,5
12708,9208,5
12708,9212,5
12708,13903,5
12708,14188,5
12708,10144,5
12708,10570,5
12708,14801,5
12708,10811,5
12708,15137,5
12708,15208,5
8514,14162,5
8514,10222,5
8514,14326,5
8514,14327,5
8514,14328,5
8514,10244,5
8514,14331,5
8514,14332,5
8514,14335,5
8514,14357,5
8514,10249,5
8514,14801,5
12709,8570,5
12709,8863,5
12709,8864,5
12709,13106,5
12709,13862,5
12709,9864,5
12709,14077,5
12709,10390,5
12709,14801,5
12709,10946,5
12709,15299,5
12709,11426,5
12710,12711,5
12710,12712,5
12710,10369,5
12710,10390,5
12710,14801,5
12710,10661,5
12710,11215,5
12710,11266,5
12711,8541,5
12711,12739,5
12711,8546,5
12711,8547,5
12711,12757,5
12711,8576,5
12711,12769,5
12711,12774,5
12711,8619,5
12711,12786,5
12711,12789,5
12711,12790,5
12711,12814,5
12711,8660,5
12711,8668,5
12711,12832,5
12711,12842,5
12711,8693,5
12711,12871,5
12711,12913,5
12711,8811,5
12711,8813,5
12711,12995,5
12711,13004,5
12711,8838,5
12711,13058,5
12711,13087,5
12711,13098,5
12711,13202,5
12711,13204,5
12711,13240,5
12711,13242,5
12711,8989,5
12711,13249,5
12711,13285,5
12711,13288,5
12711,9049,5
12711,9054,5
12711,13336,5
12711,13338,5
12711,13350,5
12711,13360,5
12711,9153,5
12711,13375,5
12711,9171,5
12711,13407,5
12711,13416,5
12711,13442,5
12711,9381,5
12711,9420,5
12711,13470,5
12711,13486,5
12711,9475,5
12711,13518,5
12711,9492,5
12711,13522,5
12711,13537,5
12711,13538,5
12711,13539,5
12711,13543,5
12711,13544,5
12711,9515,5
12711,13551,5
12711,13552,5
12711,13553,5
12711,13554,5
12711,9518,5
12711,13555,5
12711,9520,5
12711,9521,5
12711,13556,5
12711,13558,5
12711,13559,5
12711,9522,5
12711,13560,5
12711,13561,5
12711,13562,5
12711,9523,5
12711,13565,5
12711,13566,5
12711,13567,5
12711,13568,5
12711,13569,5
12711,13570,5
12711,13572,5
12711,13573,5
12711,13615,5
12711,13631,5
12711,9604,5
12711,9630,5
12711,9637,5
12711,9651,5
12711,13756,5
12711,13759,5
12711,9665,5
12711,9666,5
12711,9668,5
12711,13762,5
12711,9676,5
12711,9678,5
12711,9684,5
12711,13771,5
12711,9703,5
12711,13796,5
12711,13797,5
12711,9730,5
12711,9732,5
12711,13843,5
12711,13852,5
12711,13860,5
12711,13861,5
12711,13874,5
12711,9805,5
12711,13904,5
12711,13906,5
12711,13907,5
12711,9815,5
12711,9851,5
12711,9864,5
12711,13964,5
12711,9876,5
12711,13980,5
12711,14016,5
12711,14029,5
12711,14031,5
12711,14052,5
12711,14063,5
12711,14125,5
12711,14161,5
12711,10072,5
12711,14174,5
12711,10106,5
12711,14181,5
12711,14193,5
12711,10158,5
12711,10219,5
12711,14348,5
12711,14361,5
12711,14363,5
12711,10255,5
12711,14388,5
12711,10289,5
12711,10300,5
12711,14420,5
12711,14423,5
12711,14430,5
12711,10329,5
12711,10334,5
12711,14437,5
12711,10360,5
12711,14456,5
12711,14457,5
12711,14462,5
12711,14463,5
12711,14468,5
12711,10369,5
12711,14476,5
12711,14482,5
12711,10388,5
12711,10390,5
12711,14488,5
12711,14536,5
12711,14599,5
12711,10496,5
12711,10503,5
12711,14652,5
12711,10528,5
12711,14759,5
12711,10602,5
12711,14760,5
12711,10603,5
12711,14762,5
12711,14765,5
12711,14777,5
12711,10648,5
12711,10652,5
12711,14801,5
12711,14842,5
12711,14854,5
12711,14868,5
12711,14871,5
12711,14901,5
12711,14926,5
12711,10859,5
12711,14938,5
12711,10867,5
12711,10868,5
12711,14939,5
12711,14942,5
12711,14944,5
12711,14946,5
12711,14947,5
12711,14949,5
12711,14951,5
12711,10875,5
12711,14957,5
12711,14960,5
12711,10900,5
12711,14970,5
12711,10901,5
12711,14980,5
12711,10927,5
12711,15051,5
12711,15058,5
12711,15061,5
12711,11025,5
12711,15090,5
12711,11139,5
12711,11140,5
12711,11168,5
12711,15204,5
12711,15205,5
12711,15212,5
12711,15213,5
12711,15214,5
12711,15224,5
12711,11234,5
12711,15314,5
12711,11288,5
12711,15319,5
12711,15327,5
12711,15339,5
12711,15364,5
12711,15397,5
12711,15405,5
12711,11405,5
12711,11410,5
12711,11426,5
12711,15462,5
12711,15464,5
12711,15469,5
12711,11450,5
12711,11454,5
12711,15506,5
12711,11513,5
12712,12774,5
12712,12775,5
12712,9010,5
12712,9105,5
12712,13347,5
12712,13401,5
12712,9420,5
12712,13582,5
12712,13756,5
12712,13762,5
12712,13790,5
12712,13983,5
12712,14348,5
12712,14451,5
12712,10369,5
12712,10390,5
12712,14801,5
12712,10661,5
12712,14978,5
12712,11266,5
12712,15464,5
12713,10960,5
8516,8548,5
8516,9030,5
8516,9199,5
8516,13471,5
8516,9668,5
8516,13764,5
8516,9682,5
8516,13918,5
8516,13984,5
8516,14414,5
8516,14505,5
8516,14506,5
8516,14922,5
8516,14999,5
8516,15464,5
8517,9442,5
8517,15383,5
12717,13035,5
12717,9449,5
12717,10098,5
12717,10495,5
12717,10662,5
12717,10879,5
12717,11138,5
12717,15206,5
12717,11438,5
8520,12760,5
8520,12913,5
8520,12917,5
8520,13085,5
8520,13347,5
8520,9169,5
8520,13442,5
8520,9381,5
8520,13631,5
8520,13719,5
8520,9630,5
8520,13756,5
8520,9764,5
8520,13849,5
8520,13937,5
8520,13955,5
8520,13980,5
8520,14049,5
8520,14050,5
8520,14072,5
8520,10255,5
8520,14417,5
8520,14420,5
8520,10325,5
8520,10338,5
8520,14463,5
8520,14904,5
8520,14911,5
8520,14957,5
8520,15084,5
8520,15095,5
8520,15194,5
8520,11168,5
8520,15204,5
8520,15327,5
8520,15417,5
8520,11406,5
8520,11410,5
8520,15452,5
8520,11451,5
8521,8541,5
8521,13980,5
8523,8541,5
8523,8607,5
8523,13358,5
8523,13581,5
8523,9755,5
8523,10901,5
8523,15084,5
8524,8525,5
8524,12955,5
8524,8934,5
8524,13563,5
8524,13784,5
8524,9761,5
8524,13849,5
8524,14039,5
8524,14181,5
8524,10265,5
8524,10329,5
8524,10562,5
8524,14856,5
8524,10986,5
8524,15051,5
8524,11085,5
8524,15286,5
8524,11309,5
8525,13551,5
8525,9761,5
8525,13980,5
8525,14071,5
8525,10329,5
8525,10562,5
8525,14856,5
8525,14904,5
8525,11085,5
8525,15284,5
12720,12721,5
12720,12729,5
12722,12727,5
12722,8530,5
12722,12728,5
12722,8761,5
12722,8926,5
12722,13336,5
12722,13366,5
12722,13843,5
12722,10287,5
12722,14476,5
12722,14477,5
12722,14715,5
12722,14716,5
12722,10973,5
12723,13407,5
12723,13506,5
12723,9485,5
12723,9487,5
12723,13631,5
12723,13870,5
12723,9846,5
12723,14241,5
12723,10229,5
12723,10364,5
12723,14462,5
12723,10496,5
12723,14644,5
12723,14687,5
12723,14760,5
12723,14935,5
12723,14973,5
12723,15044,5
12723,10986,5
12723,11302,5
12723,11513,5
12725,12727,5
12725,8530,5
12725,13940,5
12725,13946,5
12725,14100,5
12725,10287,5
12725,14715,5
12725,14716,5
12727,8530,5
12727,12728,5
12727,8588,5
12727,8589,5
12727,8607,5
12727,8684,5
12727,12900,5
12727,13059,5
12727,13070,5
12727,13281,5
12727,13286,5
12727,13408,5
12727,13416,5
12727,9366,5
12727,9725,5
12727,9755,5
12727,13940,5
12727,9954,5
12727,10098,5
12727,10099,5
12727,10106,5
12727,14215,5
12727,10262,5
12727,14405,5
12727,14406,5
12727,14408,5
12727,14409,5
12727,14410,5
12727,10338,5
12727,14443,5
12727,14446,5
12727,14513,5
12727,14598,5
12727,10506,5
12727,10507,5
12727,10519,5
12727,14701,5
12727,14777,5
12727,10780,5
12727,10812,5
12727,14933,5
12727,10901,5
12727,14994,5
12727,11140,5
12727,15273,5
12727,15384,5
12727,11370,5
12727,11530,5
8530,8588,5
8530,8605,5
8530,13002,5
8530,8945,5
8530,8986,5
8530,13408,5
8530,9366,5
8530,13471,5
8530,9648,5
8530,9755,5
8530,10098,5
8530,14258,5
8530,14363,5
8530,10270,5
8530,10283,5
8530,14716,5
8530,10598,5
8530,14777,5
8530,10792,5
8530,14933,5
8530,10901,5
8530,15137,5
8530,15334,5
12728,8606,5
12728,12840,5
12728,13001,5
12728,13004,5
12728,13128,5
12728,13197,5
12728,13408,5
12728,13413,5
12728,9427,5
12728,13549,5
12728,13581,5
12728,13719,5
12728,13756,5
12728,13953,5
12728,14026,5
12728,14287,5
12728,10270,5
12728,10283,5
12728,10327,5
12728,14485,5
12728,14544,5
12728,14933,5
12728,14978,5
12728,15087,5
12728,11234,5
12728,11341,5
8533,13417,5
8533,13548,5
8533,14457,5
8533,10382,5
12731,12732,5
12731,12774,5
12731,8792,5
12731,12996,5
12731,13004,5
12731,13310,5
12731,9177,5
12731,13412,5
12731,13442,5
12731,13542,5
12731,9508,5
12731,9839,5
12731,10390,5
12731,10423,5
12731,10601,5
12731,14759,5
12731,14843,5
12731,10755,5
12731,14844,5
12731,14914,5
12731,14933,5
12731,14936,5
12731,10867,5
12731,11288,5
12731,11451,5
12732,8534,5
12732,8568,5
12732,8569,5
12732,8573,5
12732,8574,5
12732,12840,5
12732,12858,5
12732,13004,5
12732,8838,5
12732,8942,5
12732,13144,5
12732,13212,5
12732,13213,5
12732,13270,5
12732,9018,5
12732,9049,5
12732,13296,5
12732,9143,5
12732,9381,5
12732,13538,5
12732,13544,5
12732,13548,5
12732,9581,5
12732,13756,5
12732,9732,5
12732,9733,5
12732,13857,5
12732,13869,5
12732,13914,5
12732,9963,5
12732,9967,5
12732,14132,5
12732,10042,5
12732,10046,5
12732,14173,5
12732,14322,5
12732,14388,5
12732,10303,5
12732,10330,5
12732,14465,5
12732,14476,5
12732,14477,5
12732,10382,5
12732,14486,5
12732,10515,5
12732,10516,5
12732,14678,5
12732,14765,5
12732,10652,5
12732,14789,5
12732,14841,5
12732,14843,5
12732,10755,5
12732,14844,5
12732,14871,5
12732,14914,5
12732,14915,5
12732,10862,5
12732,14936,5
12732,10901,5
12732,15014,5
12732,15195,5
12732,15227,5
12732,15351,5
12732,15352,5
12732,15418,5
12732,15422,5
12732,11412,5
12732,15447,5
12732,11508,5
12732,11513,5
12732,15522,5
12732,11600,5
12732,15546,5
8534,12753,5
8534,8568,5
8534,12789,5
8534,13004,5
8534,8838,5
8534,9049,5
8534,9097,5
8534,9143,5
8534,9145,5
8534,13413,5
8534,13445,5
8534,9469,5
8534,9520,5
8534,13617,5
8534,9634,5
8534,9655,5
8534,13927,5
8534,9926,5
8534,10040,5
8534,14142,5
8534,10089,5
8534,14193,5
8534,14254,5
8534,10302,5
8534,10303,5
8534,14420,5
8534,14464,5
8534,14663,5
8534,10749,5
8534,14841,5
8534,14843,5
8534,10755,5
8534,14844,5
8534,14904,5
8534,15014,5
8534,15255,5
8534,11286,5
8534,15447,5
8534,15545,5
12733,13350,5
12733,14159,5
12733,14355,5
12733,14408,5
12735,12739,5
12735,12741,5
12735,12755,5
12735,9171,5
12735,13520,5
12735,9640,5
12735,9648,5
12735,13747,5
12735,13748,5
12735,9713,5
12735,9809,5
12735,13908,5
12735,14004,5
12735,10018,5
12735,14117,5
12735,14119,5
12735,10024,5
12735,10310,5
12735,14401,5
12735,14408,5
12735,14701,5
12735,14859,5
12735,10799,5
12735,14975,5
12735,10982,5
12735,11049,5
12735,15334,5
12735,15370,5
12735,15377,5
12735,11407,5
12737,15403,5
12738,9651,5
12738,15104,5
8541,12739,5
8541,8546,5
8541,12776,5
8541,12842,5
8541,12913,5
8541,12963,5
8541,12976,5
8541,13025,5
8541,13058,5
8541,8920,5
8541,13059,5
8541,13063,5
8541,8938,5
8541,13141,5
8541,13143,5
8541,13204,5
8541,13241,5
8541,9002,5
8541,13248,5
8541,13256,5
8541,9101,5
8541,13408,5
8541,13412,5
8541,13432,5
8541,9475,5
8541,9492,5
8541,13538,5
8541,13539,5
8541,13541,5
8541,13542,5
8541,13543,5
8541,13544,5
8541,13545,5
8541,13631,5
8541,9760,5
8541,9764,5
8541,9805,5
8541,13937,5
8541,9827,5
8541,13955,5
8541,9864,5
8541,9865,5
8541,13977,5
8541,14026,5
8541,14030,5
8541,9992,5
8541,10053,5
8541,10057,5
8541,14162,5
8541,14289,5
8541,10219,5
8541,14357,5
8541,10255,5
8541,14372,5
8541,10299,5
8541,10300,5
8541,10327,5
8541,14517,5
8541,14550,5
8541,10468,5
8541,10503,5
8541,14861,5
8541,14977,5
8541,14978,5
8541,10913,5
8541,10916,5
8541,14994,5
8541,15018,5
8541,15139,5
8541,15143,5
8541,15159,5
8541,15204,5
8541,15205,5
8541,15214,5
8541,15230,5
8541,15284,5
8541,11356,5
8541,11449,5
12739,8688,5
12739,12855,5
12739,12888,5
12739,12967,5
12739,8920,5
12739,13252,5
12739,9027,5
12739,9029,5
12739,9171,5
12739,13486,5
12739,13520,5
12739,9547,5
12739,13610,5
12739,9640,5
12739,9651,5
12739,13747,5
12739,9713,5
12739,13802,5
12739,13946,5
12739,9864,5
12739,13999,5
12739,14026,5
12739,14080,5
12739,10018,5
12739,14115,5
12739,14116,5
12739,14119,5
12739,10024,5
12739,14132,5
12739,14147,5
12739,10219,5
12739,14339,5
12739,14342,5
12739,14347,5
12739,14348,5
12739,14349,5
12739,14351,5
12739,14352,5
12739,14372,5
12739,10279,5
12739,14408,5
12739,14410,5
12739,14480,5
12739,10409,5
12739,14504,5
12739,10412,5
12739,14506,5
12739,14550,5
12739,14598,5
12739,14599,5
12739,10494,5
12739,10495,5
12739,10551,5
12739,14701,5
12739,10610,5
12739,14859,5
12739,10780,5
12739,10799,5
12739,10865,5
12739,10887,5
12739,14975,5
12739,14977,5
12739,14991,5
12739,10927,5
12739,10928,5
12739,14998,5
12739,10964,5
12739,10982,5
12739,15084,5
12739,11049,5
12739,15197,5
12739,15204,5
12739,15265,5
12739,15334,5
12739,15350,5
12739,15376,5
12739,15377,5
12739,15384,5
12739,11370,5
12739,15391,5
12739,11407,5
12739,11438,5
12739,11449,5
8543,13518,5
8543,14531,5
8543,15464,5
12740,8561,5
12740,12748,5
12740,9199,5
12740,14399,5
12740,10310,5
12740,14408,5
12740,14409,5
12740,14410,5
12740,14513,5
12740,14635,5
12740,14636,5
12740,14637,5
12740,14638,5
12740,10602,5
12740,10603,5
12740,14977,5
12740,15343,5
12740,11389,5
8546,8547,5
8546,8549,5
8546,12741,5
8546,8746,5
8546,12967,5
8546,12995,5
8546,13004,5
8546,13347,5
8546,13414,5
8546,13518,5
8546,13559,5
8546,13569,5
8546,13756,5
8546,13760,5
8546,9665,5
8546,9668,5
8546,13764,5
8546,9729,5
8546,13797,5
8546,9805,5
8546,13918,5
8546,13955,5
8546,14040,5
8546,14078,5
8546,14182,5
8546,10219,5
8546,14473,5
8546,14489,5
8546,14490,5
8546,14652,5
8546,14911,5
8546,14927,5
8546,14947,5
8546,14973,5
8546,14988,5
8546,10970,5
8546,15079,5
8546,11139,5
8546,11140,5
8546,15212,5
8546,11214,5
8546,11266,5
8546,11274,5
8546,11410,5
8547,8548,5
8547,8549,5
8547,12741,5
8547,12766,5
8547,12769,5
8547,12774,5
8547,8684,5
8547,12873,5
8547,12900,5
8547,12913,5
8547,8792,5
8547,8811,5
8547,12989,5
8547,13015,5
8547,8927,5
8547,13092,5
8547,13202,5
8547,13244,5
8547,9018,5
8547,9029,5
8547,13292,5
8547,9063,5
8547,13347,5
8547,13350,5
8547,13408,5
8547,13442,5
8547,9420,5
8547,13538,5
8547,13542,5
8547,9504,5
8547,9508,5
8547,13580,5
8547,9604,5
8547,13743,5
8547,13756,5
8547,9665,5
8547,9668,5
8547,9676,5
8547,13764,5
8547,9678,5
8547,9682,5
8547,13784,5
8547,13846,5
8547,9788,5
8547,13893,5
8547,13918,5
8547,13937,5
8547,13955,5
8547,13983,5
8547,9944,5
8547,14040,5
8547,10001,5
8547,14095,5
8547,14102,5
8547,14162,5
8547,10106,5
8547,14193,5
8547,14215,5
8547,14216,5
8547,10163,5
8547,14282,5
8547,10219,5
8547,10255,5
8547,14424,5
8547,10329,5
8547,14446,5
8547,14463,5
8547,10382,5
8547,10422,5
8547,14532,5
8547,14680,5
8547,10571,5
8547,14743,5
8547,10648,5
8547,10755,5
8547,14911,5
8547,14933,5
8547,14940,5
8547,10875,5
8547,14965,5
8547,14973,5
8547,14984,5
8547,10953,5
8547,10970,5
8547,11139,5
8547,11140,5
8547,15187,5
8547,15212,5
8547,15213,5
8547,15221,5
8547,15224,5
8547,11216,5
8547,15391,5
8547,11410,5
8547,11440,5
8547,11477,5
8548,8549,5
8548,12741,5
8548,12769,5
8548,8605,5
8548,12774,5
8548,12818,5
8548,12873,5
8548,8792,5
8548,12960,5
8548,13064,5
8548,8927,5
8548,13347,5
8548,13350,5
8548,13420,5
8548,13436,5
8548,9420,5
8548,13471,5
8548,9466,5
8548,13538,5
8548,13542,5
8548,9508,5
8548,13569,5
8548,13610,5
8548,13756,5
8548,9668,5
8548,9676,5
8548,13764,5
8548,13893,5
8548,13918,5
8548,9869,5
8548,9874,5
8548,13983,5
8548,14130,5
8548,10057,5
8548,14162,5
8548,10106,5
8548,14282,5
8548,10241,5
8548,14322,5
8548,14348,5
8548,10255,5
8548,14408,5
8548,14414,5
8548,14420,5
8548,10329,5
8548,10338,5
8548,14504,5
8548,14505,5
8548,10503,5
8548,10571,5
8548,14901,5
8548,15014,5
8548,10953,5
8548,10970,5
8548,11055,5
8548,11139,5
8548,15273,5
8548,11410,5
8548,11454,5
8549,12741,5
8549,8588,5
8549,8607,5
8549,12967,5
8549,13002,5
8549,13249,5
8549,13252,5
8549,13254,5
8549,13256,5
8549,9049,5
8549,13347,5
8549,13350,5
8549,13414,5
8549,13446,5
8549,13475,5
8549,9442,5
8549,9485,5
8549,9487,5
8549,9573,5
8549,13607,5
8549,9600,5
8549,13642,5
8549,9665,5
8549,9668,5
8549,9676,5
8549,9677,5
8549,9774,5
8549,9783,5
8549,9790,5
8549,9869,5
8549,13983,5
8549,13984,5
8549,13992,5
8549,9942,5
8549,9954,5
8549,9963,5
8549,9976,5
8549,10057,5
8549,10089,5
8549,10106,5
8549,14282,5
8549,10239,5
8549,14349,5
8549,14408,5
8549,14414,5
8549,14419,5
8549,10327,5
8549,10329,5
8549,14504,5
8549,14505,5
8549,10412,5
8549,14506,5
8549,10423,5
8549,14532,5
8549,14540,5
8549,14709,5
8549,10566,5
8549,14743,5
8549,14843,5
8549,14901,5
8549,10796,5
8549,14911,5
8549,10814,5
8549,10815,5
8549,10823,5
8549,10867,5
8549,14967,5
8549,14982,5
8549,14984,5
8549,10953,5
8549,10970,5
8549,15046,5
8549,11055,5
8549,11076,5
8549,15159,5
8549,11140,5
8549,15187,5
8549,11210,5
8549,11216,5
8549,15265,5
8549,11288,5
8549,11362,5
8549,15369,5
8549,15376,5
8549,15402,5
8549,15413,5
8549,11454,5
8549,15480,5
12741,12967,5
12741,12985,5
12741,13002,5
12741,13252,5
12741,13254,5
12741,13347,5
12741,13350,5
12741,13414,5
12741,13446,5
12741,9420,5
12741,13471,5
12741,13520,5
12741,13633,5
12741,9665,5
12741,9682,5
12741,9783,5
12741,13983,5
12741,13984,5
12741,9954,5
12741,14119,5
12741,10157,5
12741,14282,5
12741,14405,5
12741,14406,5
12741,14408,5
12741,14410,5
12741,14414,5
12741,14504,5
12741,14505,5
12741,10412,5
12741,14506,5
12741,10423,5
12741,14532,5
12741,14843,5
12741,10799,5
12741,10814,5
12741,10815,5
12741,10823,5
12741,14933,5
12741,14998,5
12741,10929,5
12741,14999,5
12741,10953,5
12741,10970,5
12741,11055,5
12741,15095,5
12741,15159,5
12741,11139,5
12741,11140,5
12741,15187,5
12741,15213,5
12741,11276,5
12741,11288,5
12741,15321,5
12741,15369,5
12741,15376,5
12741,15384,5
12741,11370,5
12741,15402,5
12741,11454,5
12743,10070,5
12743,15386,5
12747,13268,5
12747,9018,5
12747,13379,5
12747,15107,5
12747,15391,5
8555,13471,5
8555,9678,5
8555,13980,5
8555,10255,5
8555,14414,5
8555,14423,5
8555,14505,5
8555,10422,5
8555,10601,5
8555,10791,5
8555,11150,5
8555,15427,5
8561,12748,5
8561,13983,5
8561,14408,5
8561,14635,5
8561,14977,5
8561,11389,5
12748,14408,5
12748,14977,5
12748,11389,5
12749,12750,5
12749,12911,5
12749,12990,5
12749,13338,5
12749,9651,5
12749,14127,5
12749,14253,5
12749,14965,5
12749,14970,5
12749,15107,5
12749,11148,5
12749,11168,5
12749,11368,5
12749,11449,5
12750,8746,5
12750,12990,5
12750,8900,5
12750,13035,5
12750,13236,5
12750,9573,5
12750,14862,5
12750,11302,5
12753,12754,5
12753,13004,5
12753,13008,5
12753,13014,5
12753,13288,5
12753,13289,5
12753,9097,5
12753,9098,5
12753,13338,5
12753,9155,5
12753,13375,5
12753,13446,5
12753,13491,5
12753,9475,5
12753,13521,5
12753,13548,5
12753,13556,5
12753,13572,5
12753,13577,5
12753,9581,5
12753,9604,5
12753,9666,5
12753,9676,5
12753,13764,5
12753,9677,5
12753,9682,5
12753,13779,5
12753,9728,5
12753,9729,5
12753,13797,5
12753,9730,5
12753,9733,5
12753,13850,5
12753,13857,5
12753,9778,5
12753,14032,5
12753,14161,5
12753,14174,5
12753,14193,5
12753,14409,5
12753,10329,5
12753,14452,5
12753,10515,5
12753,10516,5
12753,14752,5
12753,10755,5
12753,14926,5
12753,14963,5
12753,10900,5
12753,10916,5
12753,10953,5
12753,15038,5
12753,15065,5
12753,15075,5
12753,15142,5
12753,11140,5
12753,15212,5
12753,15214,5
12753,11313,5
12753,15351,5
12753,15352,5
12753,15385,5
12753,15386,5
12753,15446,5
12754,12760,5
12754,12840,5
12754,13288,5
12754,13289,5
12754,9777,5
12754,14068,5
12754,10040,5
12754,10042,5
12754,10916,5
12755,12786,5
12755,12790,5
12755,12791,5
12755,12900,5
12755,12911,5
12755,12927,5
12755,8813,5
12755,13013,5
12755,13066,5
12755,13260,5
12755,9054,5
12755,13338,5
12755,13350,5
12755,9155,5
12755,9162,5
12755,13410,5
12755,9196,5
12755,13456,5
12755,9413,5
12755,9431,5
12755,13539,5
12755,13544,5
12755,9628,5
12755,9640,5
12755,13789,5
12755,13797,5
12755,9730,5
12755,9755,5
12755,9778,5
12755,13870,5
12755,13900,5
12755,13905,5
12755,9852,5
12755,14015,5
12755,14048,5
12755,14050,5
12755,9966,5
12755,10044,5
12755,14137,5
12755,14142,5
12755,10072,5
12755,10089,5
12755,10121,5
12755,14184,5
12755,14197,5
12755,14216,5
12755,14241,5
12755,14255,5
12755,14256,5
12755,14282,5
12755,14310,5
12755,14324,5
12755,14347,5
12755,14354,5
12755,14364,5
12755,10293,5
12755,14433,5
12755,14451,5
12755,10364,5
12755,14461,5
12755,14468,5
12755,14473,5
12755,14477,5
12755,14490,5
12755,14491,5
12755,10456,5
12755,10497,5
12755,10538,5
12755,14761,5
12755,14763,5
12755,10650,5
12755,14868,5
12755,14904,5
12755,10867,5
12755,14945,5
12755,14948,5
12755,14949,5
12755,14951,5
12755,14957,5
12755,14973,5
12755,15004,5
12755,11014,5
12755,11025,5
12755,15090,5
12755,11055,5
12755,15142,5
12755,15143,5
12755,15204,5
12755,15221,5
12755,15251,5
12755,11227,5
12755,15268,5
12755,15327,5
12755,11311,5
12755,15339,5
12755,15354,5
12755,11360,5
12755,15403,5
12755,15405,5
12755,15417,5
12755,11389,5
12755,15432,5
12755,11410,5
12755,11421,5
12755,15464,5
12755,15466,5
12755,15470,5
12755,15474,5
12755,11454,5
12755,11461,5
12755,15512,5
12755,15545,5
12756,9790,5
12756,14029,5
12756,14102,5
12756,14473,5
12756,14709,5
12756,14843,5
12756,10755,5
12756,14844,5
12756,14857,5
12756,14912,5
12756,15018,5
12756,15095,5
12756,15106,5
12756,11234,5
8568,8569,5
8568,12758,5
8568,8604,5
8568,12898,5
8568,12976,5
8568,12985,5
8568,8811,5
8568,13212,5
8568,9006,5
8568,9049,5
8568,13304,5
8568,13338,5
8568,9143,5
8568,9145,5
8568,13427,5
8568,9492,5
8568,13771,5
8568,9732,5
8568,9786,5
8568,13926,5
8568,13955,5
8568,13971,5
8568,14058,5
8568,14193,5
8568,14260,5
8568,10255,5
8568,10360,5
8568,10363,5
8568,14455,5
8568,14537,5
8568,14678,5
8568,14709,5
8568,10652,5
8568,14911,5
8568,10814,5
8568,14936,5
8568,15212,5
8568,11274,5
8568,11302,5
8568,11309,5
8568,15378,5
8568,15464,5
8568,11465,5
8568,15484,5
8569,12855,5
8569,12898,5
8569,12976,5
8569,12985,5
8569,8811,5
8569,12988,5
8569,13008,5
8569,8892,5
8569,13066,5
8569,13144,5
8569,13212,5
8569,9006,5
8569,9049,5
8569,13298,5
8569,9096,5
8569,13338,5
8569,9145,5
8569,13375,5
8569,13491,5
8569,9492,5
8569,13546,5
8569,9634,5
8569,9635,5
8569,13756,5
8569,9732,5
8569,9733,5
8569,13869,5
8569,13879,5
8569,13926,5
8569,13971,5
8569,10151,5
8569,14260,5
8569,14324,5
8569,14388,5
8569,14451,5
8569,14452,5
8569,10360,5
8569,10366,5
8569,14476,5
8569,10390,5
8569,10422,5
8569,14537,5
8569,10502,5
8569,14676,5
8569,14678,5
8569,10538,5
8569,10602,5
8569,10652,5
8569,14789,5
8569,14868,5
8569,10798,5
8569,14911,5
8569,10868,5
8569,15064,5
8569,15065,5
8569,11185,5
8569,11274,5
8569,15464,5
8569,15545,5
12757,12913,5
12757,13004,5
12757,13434,5
12757,13435,5
12757,13437,5
12757,13756,5
12757,13846,5
12757,9905,5
12757,14011,5
12757,14016,5
12757,14181,5
12757,14193,5
12757,14282,5
12757,14468,5
12757,14535,5
12757,10755,5
12757,14855,5
12757,14914,5
12757,15004,5
12757,15084,5
8570,12976,5
8570,14063,5
8570,14353,5
8570,14801,5
8573,12763,5
8573,12913,5
8573,12969,5
8573,8892,5
8573,13252,5
8573,13548,5
8573,9668,5
8573,9728,5
8573,13882,5
8573,14049,5
8573,14056,5
8573,14193,5
8573,14248,5
8573,14443,5
8573,10538,5
8573,14752,5
8573,10600,5
8573,14790,5
8573,10661,5
8573,10755,5
8573,14844,5
8573,15225,5
8573,11235,5
8573,15464,5
8573,11465,5
8573,15483,5
8573,15484,5
8573,15485,5
8573,15487,5
12758,9199,5
12758,13548,5
12758,13756,5
12758,13882,5
12758,13931,5
12758,13932,5
12758,14072,5
12758,14181,5
12758,14197,5
12758,14418,5
12758,10363,5
12758,14790,5
12758,10661,5
12758,14842,5
12758,10755,5
12758,14844,5
12758,10915,5
12758,15047,5
12758,15087,5
12758,15210,5
12758,11231,5
12758,15385,5
12758,15464,5
12758,11465,5
12758,15483,5
12758,15484,5
12758,15487,5
8574,8576,5
8574,12760,5
8574,8577,5
8574,12789,5
8574,8892,5
8574,9145,5
8574,13427,5
8574,9634,5
8574,9651,5
8574,13756,5
8574,9665,5
8574,9733,5
8574,9778,5
8574,14058,5
8574,14216,5
8574,14473,5
8574,10538,5
8574,14911,5
8574,10814,5
8574,10815,5
8574,15038,5
8574,15065,5
8574,11055,5
8574,15204,5
8574,15354,5
8574,15470,5
8576,12760,5
8576,8577,5
8576,9475,5
8576,9764,5
8576,14143,5
8576,14161,5
8576,10471,5
12760,8577,5
12760,12790,5
